review_text,cluster
"We are penalize on our payment, coz. It did not push through",4.0
"The service is good however, it is a troublesome whenever I want to use the app but I must update it so I can use it. It occupies big space in my phone storage.",4.0
Mabilis gamitin. Madaling magtransac ng mga bayarin mo.,1.0
The app is very useful and very effective for money transactions. Ty,1.0
"Very poor sometimes, hard to open ,next is you cant use the app until you update it. And its really needed , suggest to have option later update",4.0
Very convenient but sometimes hassle Useful apps but its very hard to verify account,1.0
Super accessible to all in this time on ecq its a big help for me,4.0
Always updating tfu,4.0
They removed security bank for Cash In mode.,1.0
This is very useful app... specially in business purpose,1.0
Constant system maintenance should be one of your top priorities.,1.0
So good . Nakakainis LanG Minsan kase keLanGan mO siyanG Update .,0.0
my funds was deducted without my permission.. dont trust this app im terms of keeping your money on it...,1.0
"Helpful during this pandemic. Paying bills, sending to relatives.",0.0
"unresponsive pages to address issues, i lost 6gb of data because of inconvenience, and they wont compensate for it",4.0
Ok sya...minsan ayaw ng promo codes,1.0
Lage ng kelangan i update!!! Paano kung emergency hays!,1.0
"Very accommodating, use full to my online business,",1.0
Required to update the latest version when I have an emergency to reload.,0.0
Give me 1000 Cash Balance Please!!!,4.0
"update nang update, wala namang nangyayari!!!😠",1.0
Easy and friendly user. The only problem is the charge for Cash in is very expensive and there is another charge for sending. I wish the charge for Cash should not percentage. Since it is one one transaction only.,4.0
HOY AYAW MABUKSAN,4.0
U are required to update the app. U cant open the app without an update,4.0
App crash and now the mastercard cash in option is not working. Not helpful. Please fix it. Especially its difficult to go out,4.0
No other option when you need to update the application having a choice later or update now will be helpful and convenient to user special when in a hurry for a transaction .,2.0
I really enjoy the its very convinient,4.0
easy to send money madaling gamitin ang gcash kahit saan ka pumunta pwede mong gamitin,4.0
"Very useful app. BUT I hate it when the time of update. My transactions got delayed or cancelled because its a must. Can you put ""later"" option next time. Time to time it updates and my storage became full. Hoping for improvement please.",1.0
useful for paying online bills,2.0
This app is soo wonderfully i rating this app 5stars⭐⭐⭐⭐⭐ you can buy load pay cash! And others!!!,4.0
The app crashes as many times as it does an update!,4.0
"Nakaka boyshit! Herap mag update,diba pwedeng may pagpilian muna bago i update,nakakaabala sa mga urgent na transaction eh...😡",1.0
"I L💗ve Gcash!✨ It's very useful in my daily transaction, money transfer, bills payment and more!!!! I've been using Gcash for 3 yrs now! I super L💚ve it! I can't live without it! Payments reach international!!! I L💓ve it!!! I trust Gcash in all my international transaction!✨ Thank you Gcash!!! I L💗ve you so much!!!✨",4.0
viry nice and safe app.,1.0
sobrang dali ng buhay kapag may gcash ...,2.0
My 600 regular load is missing and no refund 😢,4.0
One of the most accessible experience during pandemic.You no longer go outside for buying load and sending money to your love ones.Realquick!,4.0
"I'm annoyed with the need to update the app with no choice, can't you have the option to do it later like any other apps??",0.0
At first it was useful but as of now when you cash in and cash out gcash will cost for fee.. nababawasan ang cash mo sa wallet..,1.0
"I used g cash for bills payment, buying groceries and for extra income. Like, loading. For me it more convenience.",4.0
It keeps on telling me to update and I'm not able to use it before I do. That sucks because sometimes I need to transact urgently.,4.0
Easy access with my money on the bank.. easy making payments and transfers,0.0
Update takes too long,2.0
Please more rebates and promo when eloading or sending load to any mobile network,4.0
What happen where is the T.I.N Number,3.0
Always nid to update..grrr,3.0
"gcash good and important you have bcoz you can buy load anytime anywhere then you can send money to your friend,family and your love one....",4.0
"Good apps,its useful and easy to make transactions..thank you GCash",2.0
convenient to use but its annoying when its need to update from time to time...you will get worry if you still can open it or not...,4.0
Very nice. Anywhere u can pay ur bills and etc.,1.0
Ang pangit ng g cash ngaun,0.0
"I'm really disappoint this situation! I could not use right now because of the apps want to update, it so delaying! I hope you solve this problem! I cannot use my Gcash right because of updating process! So delayed, please give an action to solve",4.0
Its very handy sometimes but my only problem is where to cash out i dont a have a card tho,3.0
"yung mga bobo,tanga at gunggong na nag rarate sa gcash ng mababa well bulok cellphone nyo or bulok signal ganda ganda ng gcash eh dami nyong reklamo gumawa kau ng sarili nyong apps",3.0
"It's fine but there are a lot of bugs. One of which it says it has logged me off as I was logged in on another device, which is inaccurate as I have not used another device. Also, it has updates to which there is no visible feature added at all. (No option to skip it as well.)",4.0
Update: Great app but lost my 129 money. Had a unauthorized transaction and had a terrible support,1.0
Napateg nga pagrugyanan iti panagbiag ti maysa a tao.,3.0
"Very convenient..especially now,pandemic.",0.0
I like this app its really helped,3.0
"One of the best financial app before, but not until now because of additional fees imposed..",4.0
effecient and reliable great for cashless transactions,3.0
This app is so effective to mobile legends.. This app help you to buy more diamonds and skin.,4.0
"Can pls fix the acc. verification process? IDK if it is a bug but..there is no ""show more ID"" on the bottom ...Pls fix it! I can't fully verify my account😩...",4.0
Dalawa lang mona kc dikopa alam,4.0
Medjo ok nmn..kaso gusto laging ina update..kakairita,0.0
Bakit kailangan lagi i-update :'( puno na ram ng phone kaka-update,3.0
Disabling my cashin using my bank. . is so annoying,4.0
"very useful app,i hope that cashing in is free,no limit",4.0
Super nice and less hassle for paying bills and remmittances,1.0
"Why its a ""must"" to update .. hnd nman na nga madalas magamit every time pa na bubuksan sana para gamitin lagi need to update for new version .. nakakainis lang ang tagal .. 🤦🤦 maybe you should put remind me later or any option for that ..",1.0
app is useless if theres an update. thumbs down.,4.0
Super like the service im very happy,3.0
"Very helpful and functional. What makes me sad is beyond 8k nag mag cacash.in na, there is a 2% fee taz limited nlang ang pwede ma link na banc cards. 💔 Sana ibalik sa dati😩",4.0
It is convenient to use especially for buying load for yourself and others. But too much update every now and then causes many delays for transactions. Many updates are coming yet I cannot see any difference from the previous version and to the new ones.,2.0
"All goods but please add a ""Later"" button for Update",4.0
I am gonna register but I put my number but no sent verification code!!😭,1.0
It is super convenient to use especially in this time of pandemic. Very useful!,4.0
Always need update ..why dont we have option if later or not now 😑,4.0
Pisti yawa globe!! Putol2 connection yawa!,1.0
A very convenient way for any transactions,4.0
Big help this app for us for easy transaction,4.0
Sad to say that scammers prefer to use GCash because it is untraceable.It is very helpless you can't get your money back .,1.0
"Hindi ko talaga malink yung gcash mastercard ko, nakakainis na, since dumating yung gcash card ko last august 14, until now ayaw malink hayssss nakakapagod magbakasakali na baka malilink na.",4.0
Every time na gagamitin. Kaylangan update,2.0
"so hard to upgrade,it consume so much time",4.0
wala lang kasi choice kaya napilitan ako download itong app na ito. need talaga iupdate para magamit mo! 👎👎👎,2.0
Easiest and fastest application No hastle More options,4.0
Been tryin to update the app since this morning. What's the issue?,2.0
The app freezes most of the time,0.0
Fast incomes of loading,4.0
Ok nman sya Kaso until now di pa naibalik Ang 250 ko na top up.wla pang pandemic nangyari Yun,1.0
"Convenient app, but TERRIBLE customer service",4.0
Hindi ako maka verified nag tex na lahat nag take nako ng picture nang id ko pati muka ko wala parin verification paki ayos namab hays,3.0
Itz great appzz for me,1.0
Hindi ako maka pag load sa GCash ko kasi ang bagal mag update,1.0
Seemless transactions. No need to line up in a bank to transfer or save money.,3.0
Hoping Gosurf299 will return to the choices of prepaid load for easy process.,4.0
"Everytime na nagloload ako na diko ginagami t Yong apps , gagamitin ko Lang is *143# is walang rebate na bumabalik sa account ko why??? Kaya diko minsan ginagamit ung apps is bcoz matagal pabuksan.",4.0
No more rebate everytime i buy load.,2.0
It helps me s lot specially this pandemic even without cash you can use this Gcash,4.0
I dont know how to use this but i hope this will help me,4.0
"Puro update ! Bawat open , need update psh. 🙄",2.0
"Need to update before you use it was irritating, hope there are option later tsk",4.0
Great experience thanks Gcash for making our life much easier especially during this time of pandemic keep up the good work..,0.0
I experience more error than good thing!,4.0
It ease my payment method specially for my bills. But I suggest to create more affiliates like fast food in order to use as online payment for food delivery and other shops. thanks,1.0
This app is very efficient by loading your self and sending money. But its so hard for me to verify my account balance cause it keeps on saying I send a blurred picture,1.0
doesn't open not until you update the app. the rebates aren't added to your money,2.0
Mganda po at sexy,4.0
"This is fine but when I want to purchase in stores, I have to be online just so the cashier can scan my code. And I need to update the app to use it again.",4.0
Frequently updating. Space consuming.,4.0
Easiest way sending and buying,4.0
Anu ba yan kelangan ba tlga halos every 2weeks mag uupdate,4.0
no worries so far,3.0
No problem so far.,4.0
Its nice and easy to get money,2.0
Why 1 star? This is what student's use for now in this new normal and yet there's no Student ID option to be fully verified. This version sucks now. Please do something a lot of students will use other app like this if you dont take actions.,4.0
easy to use .. sending money and pay bills .. very useful ..,1.0
One star because I didn't get load rebates for a week now.,4.0
"maganda ang Gcash napadala sa akin ang 2nd trans ng DSWD at nagagamit kuna pang negosyo E-load, salamat sa Gcash.",4.0
Amazing this apps.where ever you are.you cnt shopping.,4.0
"YOU ARE ADVERTISING 'FREE USE WITHOUT LOAD' BUT ARE ENFORCING MANDATORY UPDATE VIA GOOGLE PLAY. YOU ARE INDEED FUNNY, GLOBE. BAD.",1.0
Wow amazing apps..use this for fast transaction pwedi ka mag cashout anytime at walang pang kaltas everytime na magcacash out ka,0.0
very good and easy to use lagi lng kelangan i update wich is time consuming sana minsan lng ang upgrade,4.0
"Maybe you deserve 1 star, i withdrawed 8,500 last month but no money out, so i reported it to the bamk and they said they already emailed the Gcash. But until now i dont have recieve refund of my money, 8500 is a big amount.. it just like you scammed me.",2.0
"love the app, hate the update time coz its a must",2.0
Update can't even wait. Lets go your face.,4.0
"Gcash has always made my life easy from sending money to paying bills and other online payments. Recommended! Just do not give your password and codes sent to your number, never!",4.0
Thumbs up!!! Useful in all . . . Payments are easy now.. we don't have to go out just to pay our bills. Thank you Globe!,2.0
I can't use it when I don't need to update this app. You have to update it before you can use.,4.0
I hate everytime you keep updating this app because my phone do not have enough storage like others. It took me hours and needed to delete important files and apps for emergency purposes just to be able to update my account. I am personally using it why need to do it over again. It is up to us to change our pin for security reason. What you are doing in some point can help and protect but you have to consider the unit that anyone is using.,4.0
When is the cash-in via bank card going to be available?,1.0
Good app safe..,4.0
"I hope they bring back the school id as an accepted valid id, since a lot of students are using this app.",4.0
Your app keeps on crashing. Your latest update has some bugs.,1.0
"Add your rebates, Make the verification easy how about the 18+ old above, how they can use it",3.0
helped me ease my payments,1.0
I can't use my gcash .. I can't open it again after I updated it,1.0
Im so disappointed of gcash..kailangan ko mag transact. My pa update pa.tapos ang update..1 night na d pa natapos .anu ba yan.. Nkakaloka😠,4.0
Hirap iapdate ng g cash,1.0
easy to use lots of option,4.0
I like this app but sometimes log thats my problem.,4.0
Very useful application for money purposes,4.0
I used to love this app but now I'm very disappointed when they removed the cash in options via bank :(,2.0
Very nice app easy use to buy load 😁,4.0
I just updated this app a month ago and now an update again....,1.0
"Too much charges, you charge the sender and you also charge the receiver",4.0
Highly recommended....Thanks GCash,2.0
Great app! Highly appreciated 😊,2.0
"Bakit Hindi ma verify naka ilang ID nako .ayaw parin tanggapin,,",4.0
How can i get my 4 digit MPIN? Response please,4.0
This app is waste of time when i was register and my mpin was correct but didnt proceed its always stock in mpin But my mpin was correct after that didnt work after 24 hours? really? im dissapointing this app really really very disspointing could not help also to other using this app its really negative to use this app,4.0
Convienent when using gcash and also when paying bills its fast and safe... free from covid19...,1.0
"No longer helpful, unlike before I can use to cash in from my bank account.",4.0
"I hate it coz there's a time that i need to use it, its always shows need to update.",4.0
conventional useful on cashless transaction,4.0
My balance was deducted but the receiver didn't received the money. I HATE THIS APP!,4.0
Every month update.😢😢. ano ba Yan Nakakainis .. nkakaubos Ng load.. mhirap mglagay Ng pera...Kasi lagi update new version... Tapus loading Lang Ng loading .. ano ba yan.. tapus Ang hirap I downloaded Ang new version.,4.0
It was good. Love it. I just wish it's also good in terms of cashing in. I mean the security system. I wish it is good.,1.0
"I find it hard sometimes to log. When not updated, the app will not work.",4.0
Forces you to update every single time. The only redeeming quality was its rebate system. EVERYTHING ELSE IS JUST SLOW.,1.0
Useful at daily needs,1.0
Bakit may 2% charge na pag nag cash in ka?,4.0
"Gcash is very convenient, only met incovenience when lines are not good 👊👊👊 May i suggest that you will add more verification tool to avoid any scammer incure damage to any accounts? They are a pandemic in our society today. Gbu",1.0
"Very convenient and helpful app, as well as the customer service...👍👍👍👏👏👏",4.0
Its a great app actualy👌🏼❤,1.0
I really find it Helpful and easy to use not unless it's need to update the app monthly.,3.0
Easy to pay and recieve money,3.0
it easy to transfer money. mababa ang charge nila kaysa sa ibang kumpanya. great job GCash...,3.0
Transfer money and load easily however i havent used it in paying bills,1.0
"I want to open this app Gcash,but have trouble update....",4.0
Appreciate this app now. A lot of improvements has been made and now its one of my fav app.,1.0
Ok namna so far,1.0
Makes my life easy and safe,3.0
"TAGAL NG UPDATE, LOADING LAKAS NAMAN NG SIGNAL KO",3.0
The app is very convenient especially during pandemic however there are times that I cannot cash in through western union that I have to go to Western Union's physical store so I can claim the money.,4.0
Fasr and easy to use,4.0
Pls update your list of required IDs,4.0
"Very useful,, sa pag gogrocery,, pagloload, pagsesend ng cash sa bank account ko,,pagbabayad ng kuryente,",4.0
This app is a very convenient way to do transaction...,2.0
wassup pipol! stan bts yow,1.0
the new UI color is so bad and really hurts the eyes. the shade of blue you're using is very offensive to the eyes. Edit: ui still annoying,1.0
You need to update before you use? Force update? Lol.,4.0
best app for money transfer . worst app in resolving issue ticket. lmao. create option for submitting ticket for any issue experience on the app . but they will fix it whenever they are not busy. cute just focus on money transfer remove submit ticket . its a joke lmao,2.0
"Very helpful. I use it a lot, but there are times that were having trouble using the appblike its not allowing us to transfer funds to the bank and thats not really good and its such an inconveniece, so please try to improve that. But anyways, its all good, thanks.",1.0
Sana walang limit ung sa load rebates kasi d nako nagpapatong pag may nagpapaload sakin,0.0
"Best app! Hoping next time, there's no more limit in cash in per month. Thanks and keep it up!",1.0
Fast transaction. Easy to use. Less hassle to pay bills,4.0
Very quick and hustle free,4.0
"Convinient, Easy to use. Excellent security measures",1.0
Everything is good. Very helpful,4.0
Not good! Always update 👎👎👎,0.0
I'm a basic user. I can't get fully verified because i don't have those recommended id's. I need student id to verify my account. Please fix it immediately,1.0
Heres another update..yet they dont fix the irregularities in upgrading the account...,4.0
Hassle pag need iupdate d agd mgamit pag need. Hays sana may option na later,2.0
PANAY UPDATE. DI MAGAMIT PAG WALANG LOAD.,2.0
great more convenient online payment process,2.0
poor connection always when updating,4.0
Fast and real time,4.0
updating the app should be optional,4.0
Can't register my mastercard,4.0
easy to pay on online purchases.,2.0
The only problem with this app is the update..it took so long and it is so annoying!,4.0
reliable and a big help in any cashless transactions.,2.0
why no segnal how tp update my gcash,1.0
"I cannot open gcash app on my phone anymore. It says time to update the app, and when i tried to update it on google playstore, version not available on phone. Pls help me. What should i do? I need urgently to use the app to pay my bills and buy load. Thanks",4.0
"The upgrading process was exceeded the said hours to get fully verified already , its 2 business days now but it only said that it only takes about couple of mins or 24 hours, unfortunately ITS ALREADY 2 BUSINESS DAYS!!!",3.0
I hate my life Edit: this app Sucks when i take a pic it literally say it blurry even thoe its NOT this app is broken nothing works not recommend downloading this edit: app still sucks,4.0
Mabilis lang magverify kay Gcash☺ kung hndi kc tungkol sa SAP ndi maiisip ng kramihan na mgregister at mgverify kya ngayon sa dami ng gumagmit sknya mgrerklamo kayo na mtagal mgverify natural sabay2x kayo ngveverify sknya kya bumbagal dn ang pag update nya parng Data lang😉,4.0
"I find it inconveniently hard to use because if there's a new update, u need to update it first before using it and it's such a hassle.",4.0
QUite pretty to having this app Convenient what ever transact i do,1.0
very useful on cashless transaction.,3.0
Its nice & easy to transact,1.0
Nakakaurat laging gusto mag update ampotek full storage na nga phone ko gusto pa ng gcash lagi ng update nakakaurat!,4.0
"great app to save, invest, paying bills and money transfers to different bank accounts... keep it up! I hope cash in through banks will be available again soon though I can still transfer money from bank to gcash but would be better if it will be available again directly from gcash app...",4.0
Very disappointed. Everytime i used this app always need to update .,2.0
During this pandemic it please me to take advantage to cashin using bankcard or mastercard. Now im very unsatisfied rcbc mywallet payroll dont allow us transfer other bank. since you remove that option. im worried with my bills like globe at home. since i cant cashin in your app anymore.,1.0
I love how useful gcash but do we really have to update it every time?,2.0
I cannot utilize the service due to your 20%per ₱8000 per month.,1.0
Very useful especially in times like this... one of the basic essentials nowadays.,4.0
"You need to be friendly user include the mobile data user. Everytime there is an update, g cash user need to update it as well. Provide some skip or later for updating because when you're in hurry you will need to update it.",4.0
Please note the issue when we need to use the app but it needs to be updated first.,3.0
Very useful wherever you go..,4.0
sana yung mga scammer na ginagamit ang GCash mablocked na. 😓😓,4.0
gcash is upgrading so far so good keep it up guys.,4.0
I can't use the app because it needs to be updated. It could cause delay if there's emergency or urgent bills that needs to pay.,2.0
"Please, put a student id to fully verify.",4.0
Whats id can use this G-cash? I've already TIN ID only?,2.0
Na hack pw q..hnd q maretrieve..pahelp nmn,4.0
Always lagging. Doesnt notify me when inget tree energy,4.0
Reliable app and easy to transfer money,4.0
Its useful but i hope it will not ask for update often.,4.0
Easy to access but sometimes its always need to update 3x/mo,1.0
"I am new to this app , I have no experience yet.",1.0
too much update! you cant use the app whenever there is update..,2.0
Baka pwede dagdagan nyo ng options yung sa id para namn magamit ng iba kase ndi namn lahat ng id na nakalagay meron nun,4.0
I'm so happy to use this app however there was a time I wasn't able buy load for my wifi device on and it annoyed me. I was very late to logged in to work. I'm working from home so this app gives me convenience but not all the time.,2.0
Why this app hard to update. I've been waiting for almost 3 days it's still not working..,4.0
"Hi, I just want to say that I am really disappointed and now I believe G-Cash has now become the worst, most unreliable, and scumbag app of the history. I didn't ask for my account to get suspended who told you to suspend my account? Seriously? I can't log in to the app and I am afraid I won't be able to withdraw my cash. Please remove this suspension from my account it is so ridiculous that you suspend account without asking my permission! Worst customer service ever in the world!",2.0
Consider student ID for verification,4.0
Napakaslow at panay update! Ubos nalng data bago makapag open ng gcash,4.0
How to send money if you got exceed in gcash?,0.0
Easy to use anytime,1.0
Always update.. hmm,2.0
Easy and quick. Looking forward for great services as well. I hope system wont always down. Satisfied gcash user. Thank you gcash team! Kudos 👍,3.0
"Pretty awesome app, can do a lot of things with it, very convenient as well.",4.0
It was 5 stars before you added cash-in fee during PANDEMIC.,3.0
My gcredit is not increasing though i always made a lot of transactions with gcash,4.0
little bit disappointed need to update this app everytime i use it,3.0
Too many bugs. Cannot save my birthdate and my email that's why a message box that reminds to set up profile appear. (So disturbing). And that's why I cant linked my bank account to my GCash account. Please fix it.,4.0
Why is there no see more valid IDs?,1.0
So easy and friendly to use,1.0
Hassle free money transfer,3.0
"I hate this app it,s so hard to submit",3.0
always need to update the apps.,1.0
Hard to update. It keeps me waiting for a longest time.,4.0
Ilang beses na ako nag papa full verify waley pa din ngangey pwede pong paki ayos information ko ung tapos sasabihin nyo hindi correct ung information ano to lokohan ganun nyo ba ako kakilala para sabihin nyo ung not correct information,2.0
"i'll buy almost 600pesos worth of load this week, but still i don't have a rebate?🤔🙄 not likes before when i buy 90 pesos load, ive'd got an 4.50 rebates? hope you can fix this issue🤦",2.0
It's useful for cash transaction,1.0
I can easily pay my bills online.,2.0
So hard to confirm my email add..........,4.0
i like this apps more convenience to me.,0.0
Good and very fast this Gcash,2.0
no experience i want to avail or learn about g cash,4.0
We are having a hard time to get verified even my mother had a valid I.D.,4.0
Kindly cancelled my registration because someone registered me in my behalf... i'm not the one who register to gcash,1.0
you are always asking me to update your app. i feel so bad about it.,0.0
fast and easy to pay bill,4.0
They don't have any service for student,0.0
"Aug 16, 2020, 3:00 PM GMT+8 Hi, Last August 3,2020 I recieved a remittance by my girlfriend with the amount of 2500php. I claimed it through my gcash account unfortunately when I enter the control number error occurred and it didn't transferred to my account (I'm using my TALK N TEXT mobile number when I used my gcash). It's been a week since I started communicating to your website and help center. I hope you can return my money back as soon as possible to gcash account. Is there any hotline",2.0
"GCash is the fastest, most reliable, and very convenient app to use for my financial transaction nowadays. I'd also want to say it's the best and complete wallet and mini bank that I carry wherever I am.",1.0
The sad thing about this app is you cannot use it when it's not updated.,1.0
"good app.. the problems in the appears during update, wherein we cannot use the app until it is updated. Another one is the frequent message that my account were loggin in diff phone.. i dont use other phone besides this..",4.0
Hoping you can add Student's ID for verification again since not everyone ay may mga ID's na natira sa choices.,4.0
its great less hassle,4.0
nc globe hope that your signal was more power full..,4.0
Convenience app easy to cash in at cash out money,4.0
Veru useful app!,4.0
I can't even verified my account because you don't give any other options for id verification,4.0
East to use and very helpful in my online transaction.,4.0
Super Dali lang po gamitin,2.0
Very helpful mode of payment,4.0
"It easy to use app, for essential needs fast...",4.0
Not so good and bad,4.0
Awesome app.. makes financial transactions a lot easier and fast!!,4.0
hi i already sent/transferred money but as per my receiver as of today they did not receive my sent money thru gcash and once i checked my gcash account and try to transfer again but it was unavailable. Is your system down? Kindly return or sent me an email if it was successful transfer or not. Thank you,4.0
Updating should not be a 'must'. Its kind of a hassle thing to do usually. I can't even find what the update is.,4.0
Grabe napakapangit talaga ng sistema nyo..Nag bank transfer ako..Di pumasok pero nabawasan ang laman ng accnt ko..Bwesit,1.0
"I used to love this app because when you place money using the GCash Etap back then, you won't be deducted and your money reflects as a whole. Now, when you place at least 10,000 pesos worth of money they place a service fee of 2% and deduct at least 200 on your wallet. It's a rip off! I probably will switch to Paymaya because they don't have deductions.",4.0
Wala lang 5 star lang siya,4.0
This Gcash need to update 😒😵🤷🤑😶,4.0
Awesome!very convenient👍👍 and you're Customer Service reps assisted me well through email on my previous concern in verifying my account. Thank you😊,3.0
"will you please stop updating i dont have enough phone/space...i already deleted 3 apps the last time you update this gcash! i can't use this app since its needed to be updated! nakakabwisit talaga, ang dami ko ng binura na apps para lang sa gcash!! nakakainks na talaga! will please stop asking for any space!",4.0
Helpful especially at this time,1.0
Very helpful for my payment bills.,0.0
nit good always updating,4.0
Cant open when im in hurry because its need s to be updated..,0.0
ibalik nyo n lng yung perang pinasok ko jan kng ayaw nyong tanggapin yung id ko na voters id napaka walang kweta sayang lang pera ko,4.0
Basta galingan nu pa Kelangan ba tlaga lageng mag update,1.0
Ok to use gcash,1.0
"Great experience I can send money any time I want, I can pay , but not the charge when you cash in 7kplus a month 😁😊",4.0
Faster to recieve cash.,1.0
Very nice and convenience | But now what happened i cant send my money to my friend,1.0
Great for paying anything under the sun,4.0
i invited 1 friend and i didn't receive the ₱50 reward,4.0
Kasi maganda and nakakabili ng load,2.0
Does not work. Let se,4.0
i just wish updates are done on our convenient time. Im having a trouble during updates you cannot use it unless you do the update..what if you are in a hurry? That makes the app unreliable.,3.0
It so easy ti use.,4.0
"App is pretty useful unless it's updated! I was in a hurry and I really need to pay for something but unfortunately my GCASH app is not up to date, that's why I am unable to use it! It sucks! 😣",4.0
👍 service unavailable? why? kindly fix your system. .,1.0
"I love GCash. But this ""update"" thing? definitely not! it's more like you are forcing your users to update the app every now and then because they will not be able to use the app not unless they do so! Can't it be just ""optional"" and not ""obligatory""??",3.0
"Why is it your always keep on updating gcash apps? I think every 2 weeks... my phone storage is limited, and yet your keep on updating... 🙄",2.0
Not satisfied s inyong service,4.0
Still no SAP on my account from DSWD.,1.0
The app is useful to pay my bills online but a totally useless app when not updated. I can't even load my phone.,0.0
Napakahirap naman Ng gcash sa tuwing gusto Kong Iopen Ang app na gcash kayalangan pa nyang iupdate nakakainis lng dahil kapag Wala ako load Hindi ko na ma open at Hindi pa ako mabilis nakapag update...,1.0
"Horrible! Service sucks...i have a lot of issues using the app, this happened twice already. Transferred money to bank it was already deducted in my gcash balance but was not credited in my bank account. Need to wait 5 days! Agents are not helpful, always hang up on me!",0.0
Does it's job as long as you know how to use it ❤️,1.0
sobrang tagal magbigay ng authentication code 😩,1.0
Nakakainis ung lagi nalang updated,2.0
The apps is good.. But lately its always updating and it's annoying.. Why don't u take sometime.. I don't see any changes after the updates.. Yah know people don't have always good data to update pls do something on it..,1.0
Good and easy padala,0.0
It helps me buy something online without hussle,1.0
My cards were removed without my knowledge and still you wont fix it,4.0
Easy accessible to all i need,1.0
My cash stock on my gcash I can't get it idid not fully verify cause im student and i cant ifind student id so icant get my cash can you back it student id,4.0
"I enjoy to play, but I don't money to buy a diamond 😀😀😀",4.0
This application is great I'm happy using it... Please sent me my card soon Thanks!.. I don't have any problems like other people had. 🤣,4.0
Exceptional! Very useful app indeed.,1.0
"If it's time for an update, this is useless. It takes so much space on the phone's memory",4.0
shuta pang ilang update na to ❤️,1.0
Sobrang nakakatulong ang Gcash,2.0
bwiset tagal mag update,1.0
Fast recieving money and easy to cash out and in.,1.0
Very easy to use except when i have to update every so often. If i dont then i wont be able to use.,1.0
Not good...I wish I never installed this app.,4.0
My Gcash Mastercard wont show up that it is link but when I try to link it Again it is said it is Link.,4.0
Ease of Cashless Transaction. Mabuhay🇵🇭🇵🇭🇵🇭,4.0
so useful. you can just use it anytime.,1.0
TANG INA MO GCASH,4.0
too much updates and update is a must which delays a lot of things. smh,1.0
Nakakainis kailangan talaga mag update muna bago maka gamit. Puro update 🙄,1.0
Ang bagal mg update,1.0
Ang tagal response hopefully bumilis once I updated,1.0
Beware of gcredit. It s scam. I was charged with interest and penalty whereas i dont have any credit. Dont use gcredit. And never put money in gcash. They will block your qccount and will get your money inside. You cant do anything to get it back. Removed the app. It is a scam,1.0
Very useful apps. I like it very Much. Thank you and more power apps.,1.0
I give 3 stars . unconditional,2.0
"Its really hard to get fully verified specially when IDs are not listed on your list. And once the app needs an update, it will never allow you to use the app unless to update it real time. Hope theres a fix for this soon!!",2.0
I can't verify my linked account.,4.0
Mandatory update sucks.,4.0
Please pakifollow up po yung unauthorized transaction ko antagal tagal na po nun,2.0
"Nice,I love it po.",0.0
i dont like the fact that when theres an update. i cant use the app unless i update it,1.0
I cant save my rebates to piggy bank😢😢😢,4.0
Sana may 1k na balance kasi 5star,4.0
very frustrating been using Gcash for years now and everytime ive been logged out start again. and every now and then update anf if i need asao ihave to wait for sometime to start again. why is it you always update is your system not secure?,4.0
im very happy.ihave.my.own.money,4.0
Faster transactions in any case,1.0
Its hard for me to update this app because of the internet connection . I hate it 😡,2.0
Update should not be a must.,2.0
Chaina mall koi downlod nhi karega,1.0
"it is realible in terms of shopping online, and buy load is really wow, promos in gcash is much better than usual load promos, also its 5% rebate is the best! just want to suggest that the interest in gcredit must be lowered and also the vouchers , as of now only 4 selections is available to redeem, hope it will increase more exciting vouchers like load voucher, online shop vouchers etc. in these ways maybe you can increase gcash users. thank you!",4.0
Good app for any transactions of billing i love this applications,2.0
Thumbs up fot this apps,4.0
"So hard to open this app! It requires me to update and if i try to update it, it cannot be updated for system reason! Disappointing",4.0
This app is helpful but why does it need to update from time to time?,3.0
Good app and Securi..,1.0
I will recieve and i will send the money anytime to this account,4.0
Lagi nalang nag uupdate wala namang pagbabago. Kapag di mo naman inupdate di mo magagamit. Kakainis na! Kain space lang kayo! 😠😠😠,4.0
the best in cash less transactions and bank transfers.,4.0
very easy use good job,4.0
I find it difficult.. You will always have to update from time to time,4.0
Do i need to update it always? I cannot open the app until its updated its wasting my time...,1.0
Is updating the Gcash version I had is a must?,1.0
Nice pero napakatagal na nang pera ko di parin naibabalik Pabalik Balik Lang ako sa Store Nang Globe Pero Ending Wala Nganga,1.0
UPDATE AGAIN AND AGAIN? WALANG KATAPUSANG UPDATE?,4.0
"the app is very good but updating it should be an option because not everybody has a phone with a big storage..as long as basic features works, updating should be an option..",4.0
Basta super duper ganda.,4.0
It needs update EVERY SINGLE TIME🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬,1.0
"Madali gamitin at malaki rebates,..love it",4.0
Nice app keep it up,4.0
Helpfull and easy to use anytime you wanted.,4.0
Nonsense can't transfer money from my online bank to GCash. Can't receive sent money. What the hell is happening. If there's zero on this I'll give zero.,2.0
Too much asking pin,4.0
good and easy to use this app..,1.0
Best money monitoring,1.0
It is easy to send load to the customers.,0.0
I hope even i change my # my account still there.,1.0
3 star for now so far its good,4.0
Good banking a small amount of money 💰,3.0
so irritating 2 hrs to open this app how many times im trying to open this but its automatically logged out urghh fix your system,2.0
